# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.0200018       	DILUPBiCGStab	3.50026410e-05	8.56242820e-07	1	9.69541900e-05	5.81930760e-07	2	false	DILUPBiCGStab	4.56683850e-04	8.43813970e-07	2	true	DILUPBiCGStab	9.65405630e-06	8.81748380e-07	1	true	DILUPBiCGStab	3.39428830e-06	3.29156810e-08	1	true	GAMG	1.51666470e-03	1.39524680e-05	16	true
0.0200035       	DILUPBiCGStab	3.45272700e-05	8.63400410e-07	1	9.50550620e-05	4.51941300e-07	2	false	DILUPBiCGStab	5.17902980e-04	9.86204620e-07	2	true	DILUPBiCGStab	9.37968140e-06	8.10524840e-07	1	true	DILUPBiCGStab	3.48435370e-06	2.89034210e-08	1	true	GAMG	1.49232680e-03	1.22486680e-05	16	true
0.0200053       	DILUPBiCGStab	3.41657260e-05	8.33717290e-07	1	9.51541620e-05	7.38557730e-07	2	false	DILUPBiCGStab	4.91457380e-04	9.04133020e-07	2	true	DILUPBiCGStab	9.57501790e-06	8.83817630e-07	1	true	DILUPBiCGStab	3.13648450e-06	2.99581800e-08	1	true	GAMG	1.49303310e-03	1.43152350e-05	16	true
0.0200071       	DILUPBiCGStab	3.39405480e-05	8.57068470e-07	1	9.33397410e-05	4.69624360e-07	2	false	DILUPBiCGStab	5.06450980e-04	9.48047940e-07	2	true	DILUPBiCGStab	9.25312590e-06	8.14641570e-07	1	true	DILUPBiCGStab	3.32745550e-06	3.00190430e-08	1	true	GAMG	1.48184770e-03	1.18166820e-05	16	true
0.0200088       	DILUPBiCGStab	3.36116530e-05	8.14152160e-07	1	9.33335070e-05	6.12751470e-07	2	false	DILUPBiCGStab	4.98977800e-04	5.90016810e-08	4	true	DILUPBiCGStab	9.45477910e-06	8.59259040e-07	1	true	DILUPBiCGStab	3.32804100e-06	3.15518760e-08	1	true	GAMG	1.45326770e-03	1.30975850e-05	16	true
0.0200106       	DILUPBiCGStab	3.35945530e-05	8.42052710e-07	1	9.18808520e-05	4.54729510e-07	2	false	DILUPBiCGStab	4.93160810e-04	8.94960690e-07	2	true	DILUPBiCGStab	9.29206110e-06	8.05683600e-07	1	true	DILUPBiCGStab	3.47033190e-06	3.03961720e-08	1	true	GAMG	1.46090210e-03	1.27597660e-05	16	true
0.0200124       	DILUPBiCGStab	3.33037130e-05	8.14392130e-07	1	9.27392220e-05	7.31683920e-07	2	false	DILUPBiCGStab	4.88246690e-04	9.42347020e-07	2	true	DILUPBiCGStab	9.30028080e-06	8.50221320e-07	1	true	DILUPBiCGStab	3.26222500e-06	2.84301220e-08	1	true	GAMG	1.46735050e-03	1.32006640e-05	16	true
0.0200142       	DILUPBiCGStab	3.30630770e-05	8.27166970e-07	1	9.11514430e-05	4.67059630e-07	2	false	DILUPBiCGStab	4.95024690e-04	9.20456780e-07	2	true	DILUPBiCGStab	9.17843500e-06	8.12774000e-07	1	true	DILUPBiCGStab	3.12713220e-06	2.91437720e-08	1	true	GAMG	1.43688320e-03	1.43431160e-05	15	true
0.0200159       	DILUPBiCGStab	3.27400560e-05	8.00618590e-07	1	9.10503950e-05	6.21310950e-07	2	false	DILUPBiCGStab	4.82545780e-04	9.68988360e-07	2	true	DILUPBiCGStab	9.28718700e-06	8.42485750e-07	1	true	DILUPBiCGStab	3.11179360e-06	3.01056270e-08	1	true	GAMG	1.42864930e-03	1.19551850e-05	16	true
0.0200177       	DILUPBiCGStab	3.25721630e-05	8.18038150e-07	1	8.96458420e-05	4.52731540e-07	2	false	DILUPBiCGStab	4.81944520e-04	9.17522420e-07	2	true	DILUPBiCGStab	9.08512440e-06	7.87964650e-07	1	true	DILUPBiCGStab	3.30197700e-06	2.83659620e-08	1	true	GAMG	1.42193900e-03	1.39017750e-05	14	true
0.0200195       	DILUPBiCGStab	3.23159540e-05	7.94693440e-07	1	9.03325070e-05	8.31067240e-07	2	false	DILUPBiCGStab	4.78070660e-04	9.69700410e-07	2	true	DILUPBiCGStab	9.14835780e-06	8.31634410e-07	1	true	DILUPBiCGStab	3.16182650e-06	2.82214460e-08	1	true	GAMG	1.42102020e-03	1.08392040e-05	16	true
0.0200212       	DILUPBiCGStab	3.19417480e-05	8.02998610e-07	1	8.83153640e-05	4.33619900e-07	2	false	DILUPBiCGStab	4.79326430e-04	9.21684330e-07	2	true	DILUPBiCGStab	9.03451730e-06	7.98569920e-07	1	true	DILUPBiCGStab	2.94091000e-06	2.67670500e-08	1	true	GAMG	1.38049360e-03	1.29306790e-05	14	true
