# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
4.74164e-06     	DILUPBiCGStab	2.13249760e-03	4.05040610e-07	2	9.31002460e-02	3.16078140e-07	3	false	DILUPBiCGStab	7.90952360e-03	6.55537090e-07	3	true	DILUPBiCGStab	3.14470040e-03	4.54376910e-07	2	true	DILUPBiCGStab	3.27209240e-05	1.60348490e-07	1	true	GAMG	6.17562820e-02	2.88497120e-04	2	true
5.70979e-06     	DILUPBiCGStab	2.53620880e-03	5.69744000e-07	2	9.40503780e-02	4.47007200e-07	3	false	DILUPBiCGStab	9.58567310e-03	2.50807360e-07	3	true	DILUPBiCGStab	2.99040040e-03	9.45184790e-07	2	true	DILUPBiCGStab	2.94137320e-05	1.94442810e-07	1	true	GAMG	7.17767420e-02	3.65076990e-04	2	true
6.85926e-06     	DILUPBiCGStab	2.99799810e-03	2.39331980e-07	3	9.41477240e-02	3.58748340e-07	4	false	DILUPBiCGStab	1.15121350e-02	1.73012460e-07	4	true	DILUPBiCGStab	2.85077680e-03	1.71918560e-07	2	true	DILUPBiCGStab	2.58627380e-05	2.32882540e-07	1	true	GAMG	8.74902380e-02	4.64402650e-04	2	true
8.19412e-06     	DILUPBiCGStab	3.46488660e-03	7.80463610e-07	3	9.12222260e-02	8.96650920e-07	4	false	DILUPBiCGStab	1.35181450e-02	6.09882750e-07	4	true	DILUPBiCGStab	2.73696420e-03	3.67723340e-07	2	true	DILUPBiCGStab	2.22453100e-05	2.70193980e-07	1	true	GAMG	1.10272810e-01	6.47690030e-04	2	true
9.71998e-06     	DILUPBiCGStab	3.99886170e-03	9.00684970e-07	3	8.78575420e-02	6.47579640e-07	4	false	DILUPBiCGStab	1.55863360e-02	6.88011500e-07	4	true	DILUPBiCGStab	2.69842450e-03	6.75607780e-07	2	true	DILUPBiCGStab	1.91620350e-05	3.11804690e-07	1	true	GAMG	1.02271990e-01	7.54819850e-04	2	true
1.14422e-05     	DILUPBiCGStab	4.58105120e-03	5.60235260e-07	3	8.38484850e-02	2.28606080e-07	5	false	DILUPBiCGStab	1.77436040e-02	3.74871110e-07	5	true	DILUPBiCGStab	2.75556350e-03	2.15603540e-07	3	true	DILUPBiCGStab	1.68917280e-05	3.65085300e-07	1	true	GAMG	9.05133080e-02	8.53696970e-04	2	true
1.33655e-05     	DILUPBiCGStab	5.22339360e-03	3.75534500e-07	4	7.89858670e-02	4.79127930e-07	5	false	DILUPBiCGStab	2.00292420e-02	9.96759590e-07	5	true	DILUPBiCGStab	2.88674880e-03	4.45849240e-07	3	true	DILUPBiCGStab	1.52081820e-05	4.26379540e-07	1	true	GAMG	8.30686240e-02	5.03614910e-04	3	true
1.53873e-05     	DILUPBiCGStab	5.62453440e-03	5.69045010e-07	4	6.99503760e-02	8.34134160e-07	5	false	DILUPBiCGStab	2.12508480e-02	3.66538500e-07	6	true	DILUPBiCGStab	2.92116320e-03	7.00951790e-07	3	true	DILUPBiCGStab	1.31157640e-05	4.50531620e-07	1	true	GAMG	7.30728160e-02	5.02022480e-04	3	true
1.7337e-05      	DILUPBiCGStab	5.55356880e-03	5.98064620e-07	4	5.76412550e-02	8.17394800e-07	5	false	DILUPBiCGStab	2.04644940e-02	3.77734350e-07	6	true	DILUPBiCGStab	2.75682100e-03	7.29221490e-07	3	true	DILUPBiCGStab	1.03683220e-05	4.00661460e-07	1	true	GAMG	5.92752360e-02	3.50297940e-04	3	true
1.92195e-05     	DILUPBiCGStab	5.47089340e-03	6.37401950e-07	4	4.90870310e-02	5.00793840e-07	5	false	DILUPBiCGStab	1.93836050e-02	3.24778030e-07	6	true	DILUPBiCGStab	2.62332430e-03	7.33932290e-07	3	true	DILUPBiCGStab	8.57720060e-06	3.65116120e-07	1	true	GAMG	4.92290650e-02	2.68654290e-04	3	true
