# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.00200179      	DILUPBiCGStab	9.16665720e-04	7.48589590e-07	2	1.48979930e-03	8.47023500e-07	2	false	DILUPBiCGStab	8.96752450e-03	8.63510460e-07	4	true	DILUPBiCGStab	8.41623770e-05	6.55886200e-07	2	true	DILUPBiCGStab	2.40498230e-06	3.32042270e-08	1	true	GAMG	1.24995120e-02	1.12933130e-04	3	true
0.00200358      	DILUPBiCGStab	9.19282820e-04	7.51912120e-07	2	1.50038730e-03	7.89039000e-07	2	false	DILUPBiCGStab	1.02770540e-02	4.77970240e-07	4	true	DILUPBiCGStab	8.40730960e-05	6.54160390e-07	2	true	DILUPBiCGStab	2.43446350e-06	3.33336410e-08	1	true	GAMG	1.29521730e-02	9.56931600e-05	3	true
0.00200538      	DILUPBiCGStab	9.22055120e-04	7.51730640e-07	2	1.51242090e-03	7.79923540e-07	2	false	DILUPBiCGStab	1.01400700e-02	4.97815120e-07	4	true	DILUPBiCGStab	8.41503340e-05	6.54806640e-07	2	true	DILUPBiCGStab	2.43748390e-06	3.28913430e-08	1	true	GAMG	1.28989380e-02	1.09553700e-04	3	true
0.00200717      	DILUPBiCGStab	9.24817830e-04	7.48782370e-07	2	1.52235090e-03	7.84110180e-07	2	false	DILUPBiCGStab	1.00400710e-02	5.56321440e-07	4	true	DILUPBiCGStab	8.40231840e-05	6.44553960e-07	2	true	DILUPBiCGStab	2.51294740e-06	3.24191580e-08	1	true	GAMG	1.28409470e-02	9.42695340e-05	3	true
0.00200896      	DILUPBiCGStab	9.27465790e-04	7.46138310e-07	2	1.53495180e-03	7.71201160e-07	2	false	DILUPBiCGStab	9.92646350e-03	5.14161210e-07	4	true	DILUPBiCGStab	8.40594460e-05	6.49370390e-07	2	true	DILUPBiCGStab	2.28409690e-06	3.18316150e-08	1	true	GAMG	1.27878150e-02	1.02260570e-04	3	true
0.00201076      	DILUPBiCGStab	9.31617090e-04	7.60295860e-07	2	1.54866100e-03	7.53665280e-07	2	false	DILUPBiCGStab	9.83392010e-03	5.67021190e-07	4	true	DILUPBiCGStab	8.41845940e-05	6.50828260e-07	2	true	DILUPBiCGStab	2.38087470e-06	3.30760240e-08	1	true	GAMG	1.27369150e-02	9.46963390e-05	3	true
0.00201255      	DILUPBiCGStab	9.33771200e-04	7.55339200e-07	2	1.55915790e-03	7.22564210e-07	2	false	DILUPBiCGStab	9.72763140e-03	5.23622840e-07	4	true	DILUPBiCGStab	8.42072240e-05	6.51890380e-07	2	true	DILUPBiCGStab	2.43780470e-06	3.24209520e-08	1	true	GAMG	1.26837180e-02	1.03553870e-04	3	true
0.00201435      	DILUPBiCGStab	9.35722420e-04	7.47030420e-07	2	1.56852740e-03	7.29969870e-07	2	false	DILUPBiCGStab	9.63362660e-03	5.60041570e-07	4	true	DILUPBiCGStab	8.41823740e-05	6.44308000e-07	2	true	DILUPBiCGStab	2.43979190e-06	3.21311260e-08	1	true	GAMG	1.26405090e-02	9.22731180e-05	3	true
0.00201614      	DILUPBiCGStab	9.37250780e-04	7.44070950e-07	2	1.57908130e-03	7.08952270e-07	2	false	DILUPBiCGStab	9.53883130e-03	5.24069560e-07	4	true	DILUPBiCGStab	8.41893460e-05	6.47705160e-07	2	true	DILUPBiCGStab	2.26965350e-06	3.11895340e-08	1	true	GAMG	1.25827170e-02	1.02620050e-04	3	true
0.00201794      	DILUPBiCGStab	9.38850220e-04	7.54262230e-07	2	1.58768100e-03	7.25367060e-07	2	false	DILUPBiCGStab	9.45278250e-03	5.53106250e-07	4	true	DILUPBiCGStab	8.41906420e-05	6.44874220e-07	2	true	DILUPBiCGStab	2.28292550e-06	3.19109670e-08	1	true	GAMG	1.25272230e-02	9.23325960e-05	3	true
0.00201973      	DILUPBiCGStab	9.40295430e-04	7.49635800e-07	2	1.59550860e-03	7.09088960e-07	2	false	DILUPBiCGStab	9.37467440e-03	5.23033920e-07	4	true	DILUPBiCGStab	8.42300680e-05	6.47352260e-07	2	true	DILUPBiCGStab	2.36474350e-06	3.15115280e-08	1	true	GAMG	1.24868940e-02	9.61630490e-05	3	true
0.00202153      	DILUPBiCGStab	9.41371540e-04	7.39378900e-07	2	1.60273970e-03	7.17117560e-07	2	false	DILUPBiCGStab	9.29993330e-03	5.36861330e-07	4	true	DILUPBiCGStab	8.42298750e-05	6.39656830e-07	2	true	DILUPBiCGStab	2.35474430e-06	3.14592880e-08	1	true	GAMG	1.24525960e-02	8.62514740e-05	3	true
0.00202333      	DILUPBiCGStab	9.43492700e-04	7.35137660e-07	2	1.61337950e-03	7.03281520e-07	2	false	DILUPBiCGStab	9.24292470e-03	5.18690120e-07	4	true	DILUPBiCGStab	8.43983680e-05	6.46156480e-07	2	true	DILUPBiCGStab	2.23901090e-06	3.11346510e-08	1	true	GAMG	1.24177160e-02	9.76519180e-05	3	true
0.00202513      	DILUPBiCGStab	9.43740790e-04	7.44797370e-07	2	1.61889680e-03	7.16962690e-07	2	false	DILUPBiCGStab	9.17679110e-03	5.27384350e-07	4	true	DILUPBiCGStab	8.44133010e-05	6.43911590e-07	2	true	DILUPBiCGStab	2.23651230e-06	3.13583700e-08	1	true	GAMG	1.23781100e-02	8.67617920e-05	3	true
0.00202692      	DILUPBiCGStab	9.43934240e-04	7.40955460e-07	2	1.62434210e-03	7.09068090e-07	2	false	DILUPBiCGStab	9.12079750e-03	5.09508800e-07	4	true	DILUPBiCGStab	8.44661050e-05	6.46608220e-07	2	true	DILUPBiCGStab	2.28012400e-06	3.10541170e-08	1	true	GAMG	1.23549790e-02	8.97362470e-05	3	true
0.00202872      	DILUPBiCGStab	9.43994060e-04	7.29597600e-07	2	1.62859530e-03	7.23686600e-07	2	false	DILUPBiCGStab	9.07604240e-03	5.08937280e-07	4	true	DILUPBiCGStab	8.44670230e-05	6.38402180e-07	2	true	DILUPBiCGStab	2.31936580e-06	3.10570460e-08	1	true	GAMG	1.23412810e-02	1.22074510e-04	2	true
0.00203052      	DILUPBiCGStab	9.43226620e-04	7.21249020e-07	2	1.63293640e-03	7.24799690e-07	2	false	DILUPBiCGStab	9.03260070e-03	4.96761300e-07	4	true	DILUPBiCGStab	8.44804050e-05	6.42211860e-07	2	true	DILUPBiCGStab	2.26057610e-06	3.06653090e-08	1	true	GAMG	1.23159960e-02	9.46839680e-05	3	true
0.00203232      	DILUPBiCGStab	9.42413310e-04	7.28019450e-07	2	1.63602050e-03	7.43239730e-07	2	false	DILUPBiCGStab	9.00208100e-03	4.94243420e-07	4	true	DILUPBiCGStab	8.45319990e-05	6.41020180e-07	2	true	DILUPBiCGStab	2.18722430e-06	3.10287070e-08	1	true	GAMG	1.23111000e-02	8.36101620e-05	3	true
0.00203412      	DILUPBiCGStab	9.41188430e-04	7.24911670e-07	2	1.63788830e-03	7.31153240e-07	2	false	DILUPBiCGStab	8.97995390e-03	4.81714450e-07	4	true	DILUPBiCGStab	8.45991870e-05	6.42823260e-07	2	true	DILUPBiCGStab	2.27088940e-06	3.13310460e-08	1	true	GAMG	1.23209550e-02	9.08172100e-05	3	true
0.00203592      	DILUPBiCGStab	9.41604840e-04	7.17746380e-07	2	1.64255520e-03	7.46784470e-07	2	false	DILUPBiCGStab	8.98909560e-03	4.76282240e-07	4	true	DILUPBiCGStab	8.47635620e-05	6.38616300e-07	2	true	DILUPBiCGStab	2.35048090e-06	3.17103920e-08	1	true	GAMG	1.23741560e-02	1.23379700e-04	2	true
0.00203772      	DILUPBiCGStab	9.39596190e-04	7.09693490e-07	2	1.64415620e-03	7.49904480e-07	2	false	DILUPBiCGStab	8.98405470e-03	4.69832210e-07	4	true	DILUPBiCGStab	8.47858780e-05	6.43314860e-07	2	true	DILUPBiCGStab	2.27780940e-06	3.09563110e-08	1	true	GAMG	1.23910520e-02	9.54856690e-05	3	true
0.00203952      	DILUPBiCGStab	9.37557130e-04	7.12107000e-07	2	1.64503410e-03	7.74293700e-07	2	false	DILUPBiCGStab	8.98659810e-03	4.58838280e-07	4	true	DILUPBiCGStab	8.48413850e-05	6.41556320e-07	2	true	DILUPBiCGStab	2.16713030e-06	3.06290580e-08	1	true	GAMG	1.24332010e-02	1.23323770e-04	2	true
