# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.0210018       	DILUPBiCGStab	3.33334010e-05	8.77940060e-07	1	9.37675290e-05	5.45000540e-07	2	false	DILUPBiCGStab	4.30515440e-04	9.21994610e-07	2	true	DILUPBiCGStab	8.83939920e-06	8.06283350e-07	1	true	DILUPBiCGStab	3.49283340e-06	3.37180290e-08	1	true	GAMG	1.40754270e-03	1.14434990e-05	16	true
0.0210035       	DILUPBiCGStab	3.34942380e-05	8.78195590e-07	1	9.32181630e-05	4.57316400e-07	2	false	DILUPBiCGStab	4.97231730e-04	4.04072380e-07	3	true	DILUPBiCGStab	8.75276080e-06	8.04873990e-07	1	true	DILUPBiCGStab	3.61855560e-06	3.34288280e-08	1	true	GAMG	1.39887730e-03	1.25392060e-05	16	true
0.0210053       	DILUPBiCGStab	3.38317950e-05	9.02444770e-07	1	9.40765240e-05	5.77242860e-07	2	false	DILUPBiCGStab	4.79861120e-04	8.49580160e-07	3	true	DILUPBiCGStab	8.99369960e-06	8.17447740e-07	1	true	DILUPBiCGStab	3.46966210e-06	3.33203530e-08	1	true	GAMG	1.43126440e-03	1.21554170e-05	16	true
0.0210071       	DILUPBiCGStab	3.43867460e-05	9.10299970e-07	1	9.46399250e-05	4.42345260e-07	2	false	DILUPBiCGStab	5.01193090e-04	8.14023810e-07	3	true	DILUPBiCGStab	8.78008020e-06	8.19684310e-07	1	true	DILUPBiCGStab	3.45676390e-06	3.16474020e-08	1	true	GAMG	1.41933420e-03	1.34028300e-05	16	true
0.0210088       	DILUPBiCGStab	3.46464060e-05	9.15310060e-07	1	9.61754650e-05	5.44674860e-07	2	false	DILUPBiCGStab	5.05105380e-04	4.69561370e-07	3	true	DILUPBiCGStab	9.05857550e-06	8.20843140e-07	1	true	DILUPBiCGStab	3.66155740e-06	3.52226050e-08	1	true	GAMG	1.47583990e-03	1.28371620e-05	16	true
0.0210106       	DILUPBiCGStab	3.55200870e-05	9.28167070e-07	1	9.71533120e-05	4.87798400e-07	2	false	DILUPBiCGStab	5.09319430e-04	6.08898690e-07	3	true	DILUPBiCGStab	9.07223320e-06	8.36171200e-07	1	true	DILUPBiCGStab	3.83200640e-06	3.46917990e-08	1	true	GAMG	1.49144940e-03	1.39802250e-05	16	true
0.0210124       	DILUPBiCGStab	3.56808290e-05	9.55930240e-07	1	9.88287720e-05	5.41198750e-07	2	false	DILUPBiCGStab	5.16002010e-04	6.46106130e-07	3	true	DILUPBiCGStab	9.16199310e-06	8.25361110e-07	1	true	DILUPBiCGStab	3.89656020e-06	3.42758990e-08	1	true	GAMG	1.52909600e-03	1.27061950e-05	16	true
0.0210142       	DILUPBiCGStab	3.62589980e-05	9.60349340e-07	1	9.86208500e-05	4.91745660e-07	2	false	DILUPBiCGStab	5.29149460e-04	2.43757540e-07	3	true	DILUPBiCGStab	9.13711980e-06	8.59441520e-07	1	true	DILUPBiCGStab	3.64033930e-06	3.44891360e-08	1	true	GAMG	1.52772400e-03	1.33056330e-05	16	true
0.0210159       	DILUPBiCGStab	3.66325830e-05	9.59779630e-07	1	1.00553500e-04	5.00778380e-07	2	false	DILUPBiCGStab	5.27173560e-04	4.62602080e-07	3	true	DILUPBiCGStab	9.34389960e-06	8.43547620e-07	1	true	DILUPBiCGStab	3.76229800e-06	3.57981400e-08	1	true	GAMG	1.54344480e-03	1.36329160e-05	16	true
0.0210177       	DILUPBiCGStab	3.74660290e-05	9.69488740e-07	1	1.00935480e-04	4.65050360e-07	2	false	DILUPBiCGStab	5.38292300e-04	9.03003090e-07	3	true	DILUPBiCGStab	9.31729290e-06	8.53815200e-07	1	true	DILUPBiCGStab	4.09829380e-06	3.66678260e-08	1	true	GAMG	1.58915160e-03	1.51729190e-05	16	true
0.0210195       	DILUPBiCGStab	3.76186870e-05	2.40225470e-07	2	1.03063730e-04	5.14409050e-07	2	false	DILUPBiCGStab	5.45125270e-04	4.85839810e-07	3	true	DILUPBiCGStab	9.44566590e-06	8.50964080e-07	1	true	DILUPBiCGStab	3.84843100e-06	3.40384140e-08	1	true	GAMG	1.59182890e-03	1.53756820e-05	16	true
0.0210212       	DILUPBiCGStab	3.79687660e-05	2.38579890e-07	2	1.02715020e-04	5.33542520e-07	2	false	DILUPBiCGStab	5.52262640e-04	9.54445540e-07	3	true	DILUPBiCGStab	9.41870700e-06	8.92167900e-07	1	true	DILUPBiCGStab	3.52453840e-06	3.47825530e-08	1	true	GAMG	1.59967780e-03	1.40276750e-05	16	true
0.021023        	DILUPBiCGStab	3.80510880e-05	9.80883510e-07	1	1.03588440e-04	5.29818680e-07	2	false	DILUPBiCGStab	5.50987140e-04	5.93032780e-07	3	true	DILUPBiCGStab	9.53957400e-06	8.61918860e-07	1	true	DILUPBiCGStab	3.84687800e-06	3.65915780e-08	1	true	GAMG	1.60669960e-03	1.53061050e-05	16	true
0.0210248       	DILUPBiCGStab	3.85581490e-05	9.92233980e-07	1	1.02652770e-04	4.64223580e-07	2	false	DILUPBiCGStab	5.59099570e-04	9.25600600e-07	3	true	DILUPBiCGStab	9.48753020e-06	8.71897310e-07	1	true	DILUPBiCGStab	4.17884310e-06	3.67933420e-08	1	true	GAMG	1.60741810e-03	1.44574030e-05	17	true
0.0210265       	DILUPBiCGStab	3.86681190e-05	2.41777230e-07	2	1.04669670e-04	5.34775320e-07	2	false	DILUPBiCGStab	5.61497720e-04	5.42465010e-07	3	true	DILUPBiCGStab	9.63798510e-06	8.64890030e-07	1	true	DILUPBiCGStab	3.95256120e-06	3.47289980e-08	1	true	GAMG	1.62322620e-03	1.35377880e-05	18	true
0.0210283       	DILUPBiCGStab	3.89279440e-05	9.93712570e-07	1	1.03888860e-04	5.29828610e-07	2	false	DILUPBiCGStab	5.67967360e-04	2.56001170e-07	3	true	DILUPBiCGStab	9.59550330e-06	9.18587140e-07	1	true	DILUPBiCGStab	3.77630070e-06	3.64372510e-08	1	true	GAMG	1.63439880e-03	1.51949690e-05	16	true
0.0210301       	DILUPBiCGStab	3.91566820e-05	2.27113080e-07	2	1.05368000e-04	5.21090470e-07	2	false	DILUPBiCGStab	5.67632000e-04	5.06212190e-07	3	true	DILUPBiCGStab	9.65183850e-06	8.81107370e-07	1	true	DILUPBiCGStab	3.93218620e-06	3.59876670e-08	1	true	GAMG	1.63421570e-03	1.40058840e-05	16	true
