# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.010001        	DILUPBiCGStab	3.49458720e-05	9.94619200e-07	1	9.81237940e-05	5.65889850e-07	2	false	DILUPBiCGStab	2.81641920e-04	6.62830320e-07	3	true	DILUPBiCGStab	5.13143530e-05	9.96277650e-07	1	true	DILUPBiCGStab	9.87781290e-07	9.87781290e-07	0	true	GAMG	2.67676030e-04	2.19404760e-06	1	true
0.010002        	DILUPBiCGStab	3.49348810e-05	9.93982640e-07	1	9.80832220e-05	5.55066610e-07	2	false	DILUPBiCGStab	2.35373320e-04	5.74615240e-07	3	true	DILUPBiCGStab	5.13062510e-05	4.22842490e-07	2	true	DILUPBiCGStab	9.71786260e-07	9.71786260e-07	0	true	GAMG	2.58702960e-04	1.17617090e-06	2	true
0.010003        	DILUPBiCGStab	3.49250730e-05	9.93996940e-07	1	9.80113340e-05	5.31383460e-07	2	false	DILUPBiCGStab	2.35595910e-04	9.77549170e-07	3	true	DILUPBiCGStab	5.13050200e-05	9.24241330e-07	1	true	DILUPBiCGStab	9.73582070e-07	9.73582070e-07	0	true	GAMG	2.59568160e-04	2.38801460e-06	1	true
0.010004        	DILUPBiCGStab	3.49201380e-05	9.94841010e-07	1	9.82866110e-05	5.32682340e-07	2	false	DILUPBiCGStab	2.35792730e-04	5.75558390e-07	3	true	DILUPBiCGStab	5.12951390e-05	9.95220570e-07	1	true	DILUPBiCGStab	9.75743910e-07	9.75743910e-07	0	true	GAMG	2.61250060e-04	2.49879010e-06	1	true
0.010005        	DILUPBiCGStab	3.48974130e-05	9.93882760e-07	1	9.81302420e-05	5.28851860e-07	2	false	DILUPBiCGStab	2.36246280e-04	7.97324260e-07	3	true	DILUPBiCGStab	5.12880380e-05	4.21752870e-07	2	true	DILUPBiCGStab	9.88318370e-07	9.88318370e-07	0	true	GAMG	2.60174730e-04	2.02652100e-06	1	true
0.010006        	DILUPBiCGStab	3.48893400e-05	9.94251440e-07	1	9.79691380e-05	5.27709040e-07	2	false	DILUPBiCGStab	2.36896500e-04	9.19749590e-07	3	true	DILUPBiCGStab	5.12856120e-05	9.24553850e-07	1	true	DILUPBiCGStab	9.73854390e-07	9.73854390e-07	0	true	GAMG	2.61243200e-04	1.25350830e-06	2	true
0.010007        	DILUPBiCGStab	3.48757280e-05	9.93714190e-07	1	9.79973760e-05	5.30141710e-07	2	false	DILUPBiCGStab	2.37223420e-04	9.28452330e-07	3	true	DILUPBiCGStab	5.12762670e-05	9.96688680e-07	1	true	DILUPBiCGStab	9.99228870e-07	9.99228870e-07	0	true	GAMG	2.60639610e-04	2.33614040e-06	1	true
0.0100081       	DILUPBiCGStab	3.48639050e-05	9.93763650e-07	1	9.79452890e-05	5.30157590e-07	2	false	DILUPBiCGStab	2.37500280e-04	9.53976230e-07	3	true	DILUPBiCGStab	5.12682050e-05	4.23463330e-07	2	true	DILUPBiCGStab	9.82481310e-07	9.82481310e-07	0	true	GAMG	2.60730070e-04	2.26114400e-06	1	true
0.0100091       	DILUPBiCGStab	3.48534220e-05	9.94145470e-07	1	9.79990930e-05	5.28760680e-07	2	false	DILUPBiCGStab	2.37726510e-04	9.58044180e-07	3	true	DILUPBiCGStab	5.12672590e-05	9.23771760e-07	1	true	DILUPBiCGStab	9.94359550e-07	9.94359550e-07	0	true	GAMG	2.62339270e-04	2.37654290e-06	1	true
0.0100101       	DILUPBiCGStab	3.48558550e-05	9.94541900e-07	1	9.80157880e-05	5.27750670e-07	2	false	DILUPBiCGStab	2.38135070e-04	9.43593500e-07	3	true	DILUPBiCGStab	5.12578150e-05	9.94914950e-07	1	true	DILUPBiCGStab	9.81090220e-07	9.81090220e-07	0	true	GAMG	2.63417710e-04	2.56564650e-06	1	true
0.0100111       	DILUPBiCGStab	3.48390720e-05	9.94695200e-07	1	9.79493920e-05	5.27151040e-07	2	false	DILUPBiCGStab	2.38575960e-04	5.82969990e-07	3	true	DILUPBiCGStab	5.12510750e-05	4.22193870e-07	2	true	DILUPBiCGStab	9.86059800e-07	9.86059800e-07	0	true	GAMG	2.62486280e-04	2.04810330e-06	1	true
0.0100121       	DILUPBiCGStab	3.48324260e-05	9.95643890e-07	1	9.78695930e-05	5.25691690e-07	2	false	DILUPBiCGStab	2.39256050e-04	9.38682650e-07	3	true	DILUPBiCGStab	5.12488980e-05	9.23453960e-07	1	true	DILUPBiCGStab	9.88076660e-07	9.88076660e-07	0	true	GAMG	2.64668720e-04	2.43742710e-06	1	true
0.0100131       	DILUPBiCGStab	3.48287260e-05	9.95657800e-07	1	9.79300710e-05	5.25672630e-07	2	false	DILUPBiCGStab	2.39605320e-04	9.43774850e-07	3	true	DILUPBiCGStab	5.12401920e-05	9.95641370e-07	1	true	DILUPBiCGStab	9.92501860e-07	9.92501860e-07	0	true	GAMG	2.63506960e-04	2.03847790e-06	1	true
0.0100141       	DILUPBiCGStab	3.48291310e-05	9.96433320e-07	1	9.80340940e-05	5.25371760e-07	2	false	DILUPBiCGStab	2.40145650e-04	9.58540260e-07	3	true	DILUPBiCGStab	5.12326990e-05	4.23396770e-07	2	true	DILUPBiCGStab	9.95613800e-07	9.95613800e-07	0	true	GAMG	2.66964190e-04	1.33097870e-06	2	true
