# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.00200179      	DILUPBiCGStab	9.16665720e-04	4.73893510e-07	2	1.48979930e-03	5.23177500e-07	2	false	DILUPBiCGStab	8.96750640e-03	4.72007960e-07	4	true	DILUPBiCGStab	8.41633770e-05	3.23321240e-07	2	true	DILUPBiCGStab	2.40333890e-06	3.09748420e-08	1	true	GAMG	1.24986440e-02	1.12014250e-04	3	true
0.00200358      	DILUPBiCGStab	9.19261070e-04	4.60743490e-07	2	1.50041060e-03	5.16929430e-07	2	false	DILUPBiCGStab	1.02768760e-02	6.01421530e-07	4	true	DILUPBiCGStab	8.40743490e-05	3.25704320e-07	2	true	DILUPBiCGStab	2.42030240e-06	3.10805380e-08	1	true	GAMG	1.29507480e-02	9.56190760e-05	3	true
0.00200538      	DILUPBiCGStab	9.22028740e-04	4.74883110e-07	2	1.51243060e-03	5.26917350e-07	2	false	DILUPBiCGStab	1.01399660e-02	5.63771900e-07	4	true	DILUPBiCGStab	8.41561210e-05	3.27056560e-07	2	true	DILUPBiCGStab	2.42479120e-06	3.06027670e-08	1	true	GAMG	1.28979430e-02	1.08807060e-04	3	true
0.00200717      	DILUPBiCGStab	9.24783810e-04	4.78013400e-07	2	1.52233940e-03	5.29370140e-07	2	false	DILUPBiCGStab	1.00397420e-02	5.80566010e-07	4	true	DILUPBiCGStab	8.40271510e-05	3.22728090e-07	2	true	DILUPBiCGStab	2.51821660e-06	3.02857780e-08	1	true	GAMG	1.28394250e-02	9.37900610e-05	3	true
0.00200896      	DILUPBiCGStab	9.27422620e-04	4.92570710e-07	2	1.53488300e-03	5.15269670e-07	2	false	DILUPBiCGStab	9.92612540e-03	5.69269850e-07	4	true	DILUPBiCGStab	8.40604240e-05	3.26293360e-07	2	true	DILUPBiCGStab	2.29336650e-06	2.96662690e-08	1	true	GAMG	1.27862590e-02	1.02236930e-04	3	true
0.00201076      	DILUPBiCGStab	9.31594380e-04	4.72949900e-07	2	1.54864180e-03	5.20234000e-07	2	false	DILUPBiCGStab	9.83393310e-03	5.88297710e-07	4	true	DILUPBiCGStab	8.41865730e-05	3.27539530e-07	2	true	DILUPBiCGStab	2.36672650e-06	3.07665970e-08	1	true	GAMG	1.27353150e-02	9.44289100e-05	3	true
