# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
2.94377e-06     	DILUPBiCGStab	1.00000000e+00	1.20633690e-07	9	1.00000000e+00	1.38374970e-07	9	false	DILUPBiCGStab	1.00000000e+00	5.03540950e-07	9	true	DILUPBiCGStab	1.00000000e+00	3.95994400e-07	6	true	DILUPBiCGStab	3.70007560e-02	3.50409790e-07	3	true	GAMG	1.00000000e+00	6.50614820e-03	2	true
5.96952e-06     	DILUPBiCGStab	2.96860820e-02	7.58799380e-07	3	6.18744250e-01	2.48375570e-07	5	false	DILUPBiCGStab	2.81478700e-02	2.02407700e-07	4	true	DILUPBiCGStab	7.10676920e-03	5.93476340e-07	3	true	DILUPBiCGStab	2.60397140e-04	6.94616250e-07	1	true	GAMG	4.35773540e-01	8.56482920e-04	3	true
9.3758e-06      	DILUPBiCGStab	9.71851010e-03	4.65441920e-07	4	2.53419700e-01	4.75180900e-07	6	false	DILUPBiCGStab	1.77883010e-02	3.40249440e-07	5	true	DILUPBiCGStab	9.10703340e-03	3.60296360e-07	3	true	DILUPBiCGStab	2.08982170e-04	5.30185130e-07	2	true	GAMG	1.70665920e-01	6.47814280e-04	3	true
1.31905e-05     	DILUPBiCGStab	7.10166550e-03	4.25077890e-07	5	1.77559820e-01	6.25160880e-07	7	false	DILUPBiCGStab	1.84292340e-02	6.94148320e-07	6	true	DILUPBiCGStab	8.59556290e-03	4.16507740e-07	4	true	DILUPBiCGStab	2.65077990e-04	4.03526400e-07	2	true	GAMG	1.33541650e-01	3.64340170e-04	3	true
1.67294e-05     	DILUPBiCGStab	6.67500240e-03	4.43362030e-07	6	1.24355150e-01	3.55500510e-07	8	false	DILUPBiCGStab	1.78977020e-02	5.13169950e-07	7	true	DILUPBiCGStab	5.85956340e-03	4.61133850e-07	4	true	DILUPBiCGStab	2.52680020e-04	4.01046820e-07	2	true	GAMG	8.34757210e-02	7.34379520e-04	2	true
2.01135e-05     	DILUPBiCGStab	6.37870940e-03	7.37409740e-07	6	9.56206950e-02	8.68839020e-07	7	false	DILUPBiCGStab	1.66124220e-02	6.97640160e-07	7	true	DILUPBiCGStab	4.37753770e-03	5.35727250e-07	4	true	DILUPBiCGStab	2.37534360e-04	4.01060530e-07	2	true	GAMG	5.52617300e-02	3.74754920e-04	2	true
2.3467e-05      	DILUPBiCGStab	6.39462260e-03	8.61869880e-07	6	7.61981560e-02	9.58686610e-07	7	false	DILUPBiCGStab	1.55077140e-02	5.71240120e-07	8	true	DILUPBiCGStab	3.55390560e-03	5.99254850e-07	4	true	DILUPBiCGStab	2.31453170e-04	4.39906360e-07	2	true	GAMG	4.21844860e-02	2.71105890e-04	2	true
2.68092e-05     	DILUPBiCGStab	6.52646620e-03	9.29280600e-07	6	6.06578640e-02	4.50815300e-07	8	false	DILUPBiCGStab	1.43942120e-02	6.83317610e-07	7	true	DILUPBiCGStab	3.01154610e-03	6.06801350e-07	4	true	DILUPBiCGStab	2.29283380e-04	4.60660130e-07	2	true	GAMG	3.42046080e-02	2.22563660e-04	2	true
3.01548e-05     	DILUPBiCGStab	6.79724330e-03	7.17179030e-07	6	4.92618890e-02	4.94307560e-07	8	false	DILUPBiCGStab	1.34931970e-02	7.06891030e-07	7	true	DILUPBiCGStab	2.61777670e-03	5.77316420e-07	4	true	DILUPBiCGStab	2.28563140e-04	4.57077480e-07	2	true	GAMG	2.92912100e-02	1.81453500e-04	2	true
3.35185e-05     	DILUPBiCGStab	7.20356360e-03	5.93571820e-07	6	4.10494940e-02	5.14224500e-07	8	false	DILUPBiCGStab	1.29054760e-02	4.88170980e-07	8	true	DILUPBiCGStab	2.30570990e-03	6.68326390e-07	4	true	DILUPBiCGStab	2.29798570e-04	4.48947550e-07	2	true	GAMG	2.57769960e-02	1.70471120e-04	2	true
