# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.00034         	DILUPBiCGStab	5.94038640e-04	2.18860610e-07	1	9.40843680e-03	8.90088690e-07	1	false	DILUPBiCGStab	8.16400760e-04	1.80919920e-07	1	true	DILUPBiCGStab	3.41419750e-03	1.43480290e-07	1	true	DILUPBiCGStab	1.10871800e-04	7.88641030e-07	1	true	GAMG	7.17879970e-04	1.89884600e-06	1	true
0.00036         	DILUPBiCGStab	6.03398250e-04	2.03004290e-07	1	9.03110720e-03	7.97203180e-07	1	false	DILUPBiCGStab	8.12408740e-04	1.67881700e-07	1	true	DILUPBiCGStab	3.32144640e-03	1.31128170e-07	1	true	DILUPBiCGStab	1.10667220e-04	8.12091650e-07	1	true	GAMG	7.15650830e-04	1.71723730e-06	1	true
0.00038         	DILUPBiCGStab	6.12704900e-04	1.88952740e-07	1	8.72112120e-03	7.21958290e-07	1	false	DILUPBiCGStab	8.10867970e-04	1.55560960e-07	1	true	DILUPBiCGStab	3.23676290e-03	1.20202380e-07	1	true	DILUPBiCGStab	1.10578060e-04	8.25091240e-07	1	true	GAMG	7.12807210e-04	1.56878500e-06	1	true
0.0004          	DILUPBiCGStab	6.22482240e-04	1.75937930e-07	1	8.41592540e-03	6.52708520e-07	1	false	DILUPBiCGStab	8.10747140e-04	1.45055900e-07	1	true	DILUPBiCGStab	3.15929220e-03	1.10483790e-07	1	true	DILUPBiCGStab	1.10193320e-04	8.31788550e-07	1	true	GAMG	7.12639290e-04	1.41969740e-06	1	true
0.00042         	DILUPBiCGStab	6.31929060e-04	1.64282560e-07	1	8.18218400e-03	5.94328980e-07	1	false	DILUPBiCGStab	8.11244680e-04	1.35131300e-07	1	true	DILUPBiCGStab	3.08814980e-03	1.01630320e-07	1	true	DILUPBiCGStab	1.09941100e-04	8.40026120e-07	1	true	GAMG	7.12804170e-04	1.28449830e-06	1	true
0.00044         	DILUPBiCGStab	6.42010380e-04	1.53498400e-07	1	7.94242830e-03	5.41818050e-07	1	false	DILUPBiCGStab	8.13344630e-04	1.26634730e-07	1	true	DILUPBiCGStab	3.02253470e-03	9.39741790e-08	1	true	DILUPBiCGStab	1.09348160e-04	8.41204310e-07	1	true	GAMG	7.14351520e-04	1.18101490e-06	1	true
0.00046         	DILUPBiCGStab	6.51489400e-04	1.43352840e-07	1	7.75963960e-03	4.96030490e-07	1	false	DILUPBiCGStab	8.15672790e-04	1.18864130e-07	1	true	DILUPBiCGStab	2.96123220e-03	8.67680730e-08	1	true	DILUPBiCGStab	1.09044750e-04	8.21065940e-07	1	true	GAMG	7.16300590e-04	1.10174070e-06	1	true
0.00048         	DILUPBiCGStab	6.61440310e-04	1.34355930e-07	1	7.56573850e-03	4.55982550e-07	1	false	DILUPBiCGStab	8.19853750e-04	1.11782390e-07	1	true	DILUPBiCGStab	2.90440830e-03	8.06063410e-08	1	true	DILUPBiCGStab	1.08476370e-04	7.71232970e-07	1	true	GAMG	7.20172160e-04	1.03617470e-06	1	true
0.0005          	DILUPBiCGStab	6.70790160e-04	1.25832570e-07	1	7.42086020e-03	4.19853950e-07	1	false	DILUPBiCGStab	8.24003880e-04	1.05566830e-07	1	true	DILUPBiCGStab	2.85085240e-03	7.47875140e-08	1	true	DILUPBiCGStab	1.07993290e-04	7.11462290e-07	1	true	GAMG	7.23408690e-04	9.74575350e-07	1	true
0.00052         	DILUPBiCGStab	6.80246230e-04	1.18298990e-07	1	7.25872220e-03	3.88076150e-07	1	false	DILUPBiCGStab	8.29484780e-04	9.96060740e-08	1	true	DILUPBiCGStab	2.80077430e-03	6.95061760e-08	1	true	DILUPBiCGStab	1.07283330e-04	6.58226270e-07	1	true	GAMG	7.28574400e-04	9.18794360e-07	1	true
0.00054         	DILUPBiCGStab	6.89378070e-04	1.11109650e-07	1	7.14533950e-03	3.59082880e-07	1	false	DILUPBiCGStab	8.36069140e-04	9.43439490e-08	1	true	DILUPBiCGStab	2.75292210e-03	6.48937430e-08	1	true	DILUPBiCGStab	1.06622100e-04	6.10092330e-07	1	true	GAMG	7.32887840e-04	8.57218130e-07	1	true
0.00056         	DILUPBiCGStab	6.98908470e-04	1.04487660e-07	1	7.01607220e-03	3.33411780e-07	1	false	DILUPBiCGStab	8.42261160e-04	8.95047370e-08	1	true	DILUPBiCGStab	2.70910190e-03	6.05005330e-08	1	true	DILUPBiCGStab	1.05783250e-04	5.65516810e-07	1	true	GAMG	7.40067850e-04	7.90387310e-07	1	true
0.00058         	DILUPBiCGStab	7.07945890e-04	9.86893530e-08	1	6.92240310e-03	3.10167650e-07	1	false	DILUPBiCGStab	8.50604170e-04	8.49159020e-08	1	true	DILUPBiCGStab	2.66527960e-03	5.65179050e-08	1	true	DILUPBiCGStab	1.05137660e-04	5.29515820e-07	1	true	GAMG	7.45763710e-04	7.31754940e-07	1	true
0.0006          	DILUPBiCGStab	7.16787070e-04	9.30796370e-08	1	6.82466030e-03	2.88847590e-07	1	false	DILUPBiCGStab	8.57512900e-04	8.09721230e-08	1	true	DILUPBiCGStab	2.62569080e-03	5.30096320e-08	1	true	DILUPBiCGStab	1.04477840e-04	4.95128750e-07	1	true	GAMG	7.53350280e-04	6.86605240e-07	1	true
0.00062         	DILUPBiCGStab	7.25713360e-04	8.79150790e-08	1	6.73535260e-03	2.70118550e-07	1	false	DILUPBiCGStab	8.67727980e-04	7.72588260e-08	1	true	DILUPBiCGStab	2.58734290e-03	4.96815250e-08	1	true	DILUPBiCGStab	1.03674820e-04	4.62241180e-07	1	true	GAMG	7.62150380e-04	6.59962520e-07	1	true
0.00064         	DILUPBiCGStab	7.34341530e-04	8.34703020e-08	1	6.66860870e-03	2.53018370e-07	1	false	DILUPBiCGStab	8.77705570e-04	7.36817640e-08	1	true	DILUPBiCGStab	2.54919220e-03	4.65866160e-08	1	true	DILUPBiCGStab	1.02891460e-04	4.33390140e-07	1	true	GAMG	7.69190640e-04	6.39411320e-07	1	true
0.00066         	DILUPBiCGStab	7.42831280e-04	7.90014540e-08	1	6.59187710e-03	2.37284650e-07	1	false	DILUPBiCGStab	8.86924240e-04	7.06030200e-08	1	true	DILUPBiCGStab	2.51503570e-03	4.38783660e-08	1	true	DILUPBiCGStab	1.01921820e-04	4.08400020e-07	1	true	GAMG	7.79532170e-04	6.25757600e-07	1	true
0.00068         	DILUPBiCGStab	7.51109110e-04	7.49162760e-08	1	6.53871600e-03	2.23047490e-07	1	false	DILUPBiCGStab	8.99662450e-04	6.77448920e-08	1	true	DILUPBiCGStab	2.48062230e-03	4.12842380e-08	1	true	DILUPBiCGStab	1.01042540e-04	3.83413490e-07	1	true	GAMG	7.88803760e-04	6.09663340e-07	1	true
0.0007          	DILUPBiCGStab	7.59718280e-04	7.13855800e-08	1	6.48900950e-03	2.10358050e-07	1	false	DILUPBiCGStab	9.09965500e-04	6.48792290e-08	1	true	DILUPBiCGStab	2.44720520e-03	3.88588710e-08	1	true	DILUPBiCGStab	1.00308570e-04	3.60347710e-07	1	true	GAMG	7.97958100e-04	5.89520000e-07	1	true
0.00072         	DILUPBiCGStab	7.68450780e-04	6.79447260e-08	1	6.43163680e-03	1.98430160e-07	1	false	DILUPBiCGStab	9.22017140e-04	6.24380820e-08	1	true	DILUPBiCGStab	2.41661580e-03	3.67233850e-08	1	true	DILUPBiCGStab	9.95198830e-05	3.39126190e-07	1	true	GAMG	8.10243520e-04	5.65885080e-07	1	true
0.00074         	DILUPBiCGStab	7.76985960e-04	6.47103940e-08	1	6.40202370e-03	1.87437940e-07	1	false	DILUPBiCGStab	9.36276170e-04	6.01863370e-08	1	true	DILUPBiCGStab	2.38606820e-03	3.47028480e-08	1	true	DILUPBiCGStab	9.86967120e-05	3.21311030e-07	1	true	GAMG	8.20274000e-04	5.43289640e-07	1	true
0.00076         	DILUPBiCGStab	7.85789780e-04	6.17838650e-08	1	6.37323890e-03	1.77625990e-07	1	false	DILUPBiCGStab	9.47515410e-04	5.79722440e-08	1	true	DILUPBiCGStab	2.35661860e-03	3.27917590e-08	1	true	DILUPBiCGStab	9.78567300e-05	3.04922050e-07	1	true	GAMG	8.30843190e-04	5.18700770e-07	1	true
